[DEBUG] 2023-02-27 13:43:58.706 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2023-02-27 13:43:58.712 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2023-02-27 13:43:58.722 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2023-02-27 13:43:58.858 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2023-02-27 13:43:58.865 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2023-02-27 13:43:59.352 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2023-02-27 13:44:00.193 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2023-02-27 13:44:00.227 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2023-02-27 13:44:00.230 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2023-02-27 13:44:06.874 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2023-02-27 13:44:06.874 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2023-02-27 13:44:06.874 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [questie.entity.Favorite.quests#2]
[DEBUG] 2023-02-27 13:44:06.875 [main] CollectionReferenceInitializerImpl - Found row of collection: [questie.entity.User.favorites#3]
[DEBUG] 2023-02-27 13:44:06.875 [main] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2023-02-27 13:44:06.875 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2023-02-27 13:44:06.875 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [questie.entity.Favorite.quests#4]
[DEBUG] 2023-02-27 13:44:06.875 [main] CollectionReferenceInitializerImpl - Found row of collection: [questie.entity.User.favorites#3]
[DEBUG] 2023-02-27 13:44:06.875 [main] TwoPhaseLoad - Resolving attributes for [questie.entity.User#3]
[DEBUG] 2023-02-27 13:44:06.875 [main] TwoPhaseLoad - Processing attribute `favorites` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-27 13:44:06.875 [main] TwoPhaseLoad - Attribute (`favorites`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.875 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Barney
[DEBUG] 2023-02-27 13:44:06.875 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.875 [main] TwoPhaseLoad - Processing attribute `gamertag` : value = bcurry
[DEBUG] 2023-02-27 13:44:06.875 [main] TwoPhaseLoad - Attribute (`gamertag`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.875 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Curry
[DEBUG] 2023-02-27 13:44:06.875 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.875 [main] TwoPhaseLoad - Done materializing entity [questie.entity.User#3]
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Resolving attributes for [questie.entity.Favorite#2]
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Processing attribute `quests` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Attribute (`quests`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Processing attribute `user` : value = 3
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Done materializing entity [questie.entity.Favorite#2]
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Resolving attributes for [questie.entity.Favorite#4]
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Processing attribute `quests` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Attribute (`quests`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Processing attribute `user` : value = 3
[DEBUG] 2023-02-27 13:44:06.876 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.877 [main] TwoPhaseLoad - Done materializing entity [questie.entity.Favorite#4]
[DEBUG] 2023-02-27 13:44:06.877 [main] CollectionLoadContext - 2 collections were found in result set for role: questie.entity.Favorite.quests
[DEBUG] 2023-02-27 13:44:06.877 [main] CollectionLoadContext - Collection fully initialized: [questie.entity.Favorite.quests#2]
[DEBUG] 2023-02-27 13:44:06.877 [main] CollectionLoadContext - Collection fully initialized: [questie.entity.Favorite.quests#4]
[DEBUG] 2023-02-27 13:44:06.877 [main] CollectionLoadContext - 2 collections initialized for role: questie.entity.Favorite.quests
[DEBUG] 2023-02-27 13:44:06.877 [main] CollectionLoadContext - 1 collections were found in result set for role: questie.entity.User.favorites
[DEBUG] 2023-02-27 13:44:06.877 [main] CollectionLoadContext - Collection fully initialized: [questie.entity.User.favorites#3]
[DEBUG] 2023-02-27 13:44:06.877 [main] CollectionLoadContext - 1 collections initialized for role: questie.entity.User.favorites
[DEBUG] 2023-02-27 13:44:06.877 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-02-27 13:44:06.878 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : questie.entity.User#3
[DEBUG] 2023-02-27 13:44:06.878 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-02-27 13:44:06.883 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2023-02-27 13:44:06.883 [main] TransactionImpl - begin
[DEBUG] 2023-02-27 13:44:06.890 [main] TransactionImpl - committing
[DEBUG] 2023-02-27 13:44:06.890 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2023-02-27 13:44:06.890 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2023-02-27 13:44:06.891 [main] Collections - Collection found: [questie.entity.User.favorites#3], was: [questie.entity.User.favorites#3] (initialized)
[DEBUG] 2023-02-27 13:44:06.891 [main] Collections - Collection found: [questie.entity.Favorite.quests#2], was: [questie.entity.Favorite.quests#2] (initialized)
[DEBUG] 2023-02-27 13:44:06.892 [main] Collections - Collection found: [questie.entity.Favorite.quests#4], was: [questie.entity.Favorite.quests#4] (initialized)
[DEBUG] 2023-02-27 13:44:06.892 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 3 updates, 0 deletions to 3 objects
[DEBUG] 2023-02-27 13:44:06.892 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 3 collections
[DEBUG] 2023-02-27 13:44:06.892 [main] EntityPrinter - Listing entities:
[DEBUG] 2023-02-27 13:44:06.892 [main] EntityPrinter - questie.entity.Favorite{quests=[], id=2, user=questie.entity.User#3}
[DEBUG] 2023-02-27 13:44:06.892 [main] EntityPrinter - questie.entity.User{favorites=[questie.entity.Favorite#2, questie.entity.Favorite#4], gamertag=bcurry, firstName=Barney, lastName=Davis, id=3}
[DEBUG] 2023-02-27 13:44:06.892 [main] EntityPrinter - questie.entity.Favorite{quests=[], id=4, user=questie.entity.User#3}
[DEBUG] 2023-02-27 13:44:06.893 [main] SQL - update User set first_name=?, gamertag=?, last_name=? where id=?
[DEBUG] 2023-02-27 13:44:06.897 [main] SQL - update Favorite set user_id=? where id=?
[DEBUG] 2023-02-27 13:44:06.901 [main] SQL - update Favorite set user_id=? where id=?
[DEBUG] 2023-02-27 13:44:06.904 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-02-27 13:44:06.905 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-02-27 13:44:06.906 [main] SQL - select user0_.id as id1_3_0_, user0_.first_name as first_na2_3_0_, user0_.gamertag as gamertag3_3_0_, user0_.last_name as last_nam4_3_0_, favorites1_.user_id as user_id2_0_1_, favorites1_.id as id1_0_1_, favorites1_.id as id1_0_2_, favorites1_.user_id as user_id2_0_2_, quests2_.favorite_id as favorite2_1_3_, quests2_.id as id1_1_3_, quests2_.id as id1_1_4_, quests2_.favorite_id as favorite2_1_4_, quests2_.quest_id as quest_id3_1_4_ from User user0_ left outer join Favorite favorites1_ on user0_.id=favorites1_.user_id left outer join FavoriteQuest quests2_ on favorites1_.id=quests2_.favorite_id where user0_.id=?
[DEBUG] 2023-02-27 13:44:06.922 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2023-02-27 13:44:06.922 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2023-02-27 13:44:06.940 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [questie.entity.Favorite.quests#2]
[DEBUG] 2023-02-27 13:44:06.941 [main] CollectionReferenceInitializerImpl - Found row of collection: [questie.entity.User.favorites#3]
[DEBUG] 2023-02-27 13:44:06.941 [main] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2023-02-27 13:44:06.942 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2023-02-27 13:44:06.942 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [questie.entity.Favorite.quests#4]
[DEBUG] 2023-02-27 13:44:06.943 [main] CollectionReferenceInitializerImpl - Found row of collection: [questie.entity.User.favorites#3]
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Resolving attributes for [questie.entity.User#3]
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Processing attribute `favorites` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Attribute (`favorites`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Barney
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Processing attribute `gamertag` : value = bcurry
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Attribute (`gamertag`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Davis
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Done materializing entity [questie.entity.User#3]
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Resolving attributes for [questie.entity.Favorite#2]
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Processing attribute `quests` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Attribute (`quests`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Processing attribute `user` : value = 3
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Done materializing entity [questie.entity.Favorite#2]
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Resolving attributes for [questie.entity.Favorite#4]
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Processing attribute `quests` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Attribute (`quests`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Processing attribute `user` : value = 3
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:06.943 [main] TwoPhaseLoad - Done materializing entity [questie.entity.Favorite#4]
[DEBUG] 2023-02-27 13:44:06.943 [main] CollectionLoadContext - 2 collections were found in result set for role: questie.entity.Favorite.quests
[DEBUG] 2023-02-27 13:44:06.943 [main] CollectionLoadContext - Collection fully initialized: [questie.entity.Favorite.quests#2]
[DEBUG] 2023-02-27 13:44:06.943 [main] CollectionLoadContext - Collection fully initialized: [questie.entity.Favorite.quests#4]
[DEBUG] 2023-02-27 13:44:06.943 [main] CollectionLoadContext - 2 collections initialized for role: questie.entity.Favorite.quests
[DEBUG] 2023-02-27 13:44:06.943 [main] CollectionLoadContext - 1 collections were found in result set for role: questie.entity.User.favorites
[DEBUG] 2023-02-27 13:44:06.944 [main] CollectionLoadContext - Collection fully initialized: [questie.entity.User.favorites#3]
[DEBUG] 2023-02-27 13:44:06.944 [main] CollectionLoadContext - 1 collections initialized for role: questie.entity.User.favorites
[DEBUG] 2023-02-27 13:44:06.944 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-02-27 13:44:06.944 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : questie.entity.User#3
[DEBUG] 2023-02-27 13:44:06.944 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-02-27 13:44:07.026 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2023-02-27 13:44:07.026 [main] TransactionImpl - begin
[DEBUG] 2023-02-27 13:44:07.038 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2023-02-27 13:44:07.038 [main] SQL - insert into User (first_name, gamertag, last_name) values (?, ?, ?)
[DEBUG] 2023-02-27 13:44:07.051 [main] IdentifierGeneratorHelper - Natively generated identity: 74
[DEBUG] 2023-02-27 13:44:07.051 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-02-27 13:44:07.052 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2023-02-27 13:44:07.052 [main] SQL - insert into Favorite (user_id) values (?)
[DEBUG] 2023-02-27 13:44:07.062 [main] IdentifierGeneratorHelper - Natively generated identity: 97
[DEBUG] 2023-02-27 13:44:07.062 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-02-27 13:44:07.063 [main] TransactionImpl - committing
[DEBUG] 2023-02-27 13:44:07.063 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2023-02-27 13:44:07.064 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2023-02-27 13:44:07.064 [main] Collections - Collection found: [questie.entity.User.favorites#74], was: [<unreferenced>] (initialized)
[DEBUG] 2023-02-27 13:44:07.064 [main] Collections - Collection found: [questie.entity.Favorite.quests#97], was: [<unreferenced>] (initialized)
[DEBUG] 2023-02-27 13:44:07.064 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 0 deletions to 2 objects
[DEBUG] 2023-02-27 13:44:07.064 [main] AbstractFlushingEventListener - Flushed: 2 (re)creations, 0 updates, 0 removals to 2 collections
[DEBUG] 2023-02-27 13:44:07.064 [main] EntityPrinter - Listing entities:
[DEBUG] 2023-02-27 13:44:07.066 [main] EntityPrinter - questie.entity.Favorite{quests=[], id=97, user=questie.entity.User#74}
[DEBUG] 2023-02-27 13:44:07.066 [main] EntityPrinter - questie.entity.User{favorites=[questie.entity.Favorite#97], gamertag=fflintstone, firstName=Fred, lastName=Flintstone, id=74}
[DEBUG] 2023-02-27 13:44:07.068 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-02-27 13:44:07.069 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-02-27 13:44:07.070 [main] SQL - select user0_.id as id1_3_0_, user0_.first_name as first_na2_3_0_, user0_.gamertag as gamertag3_3_0_, user0_.last_name as last_nam4_3_0_, favorites1_.user_id as user_id2_0_1_, favorites1_.id as id1_0_1_, favorites1_.id as id1_0_2_, favorites1_.user_id as user_id2_0_2_, quests2_.favorite_id as favorite2_1_3_, quests2_.id as id1_1_3_, quests2_.id as id1_1_4_, quests2_.favorite_id as favorite2_1_4_, quests2_.quest_id as quest_id3_1_4_ from User user0_ left outer join Favorite favorites1_ on user0_.id=favorites1_.user_id left outer join FavoriteQuest quests2_ on favorites1_.id=quests2_.favorite_id where user0_.id=?
[DEBUG] 2023-02-27 13:44:07.072 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2023-02-27 13:44:07.072 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2023-02-27 13:44:07.076 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [questie.entity.Favorite.quests#97]
[DEBUG] 2023-02-27 13:44:07.076 [main] CollectionReferenceInitializerImpl - Found row of collection: [questie.entity.User.favorites#74]
[DEBUG] 2023-02-27 13:44:07.076 [main] TwoPhaseLoad - Resolving attributes for [questie.entity.User#74]
[DEBUG] 2023-02-27 13:44:07.076 [main] TwoPhaseLoad - Processing attribute `favorites` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-27 13:44:07.076 [main] TwoPhaseLoad - Attribute (`favorites`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.076 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Fred
[DEBUG] 2023-02-27 13:44:07.076 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Processing attribute `gamertag` : value = fflintstone
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Attribute (`gamertag`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Flintstone
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Done materializing entity [questie.entity.User#74]
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Resolving attributes for [questie.entity.Favorite#97]
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Processing attribute `quests` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Attribute (`quests`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Processing attribute `user` : value = 74
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.077 [main] TwoPhaseLoad - Done materializing entity [questie.entity.Favorite#97]
[DEBUG] 2023-02-27 13:44:07.077 [main] CollectionLoadContext - 1 collections were found in result set for role: questie.entity.Favorite.quests
[DEBUG] 2023-02-27 13:44:07.077 [main] CollectionLoadContext - Collection fully initialized: [questie.entity.Favorite.quests#97]
[DEBUG] 2023-02-27 13:44:07.077 [main] CollectionLoadContext - 1 collections initialized for role: questie.entity.Favorite.quests
[DEBUG] 2023-02-27 13:44:07.077 [main] CollectionLoadContext - 1 collections were found in result set for role: questie.entity.User.favorites
[DEBUG] 2023-02-27 13:44:07.077 [main] CollectionLoadContext - Collection fully initialized: [questie.entity.User.favorites#74]
[DEBUG] 2023-02-27 13:44:07.077 [main] CollectionLoadContext - 1 collections initialized for role: questie.entity.User.favorites
[DEBUG] 2023-02-27 13:44:07.077 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-02-27 13:44:07.077 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : questie.entity.User#74
[DEBUG] 2023-02-27 13:44:07.077 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-02-27 13:44:07.140 [main] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from User as generatedAlias0
[DEBUG] 2023-02-27 13:44:07.141 [main] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from questie.entity.User as generatedAlias0
[DEBUG] 2023-02-27 13:44:07.145 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2023-02-27 13:44:07.147 [main] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[IDENT] Node: 'questie'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'User'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2023-02-27 13:44:07.147 [main] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2023-02-27 13:44:07.148 [main] FromElement - FromClause{level=1} : questie.entity.User (generatedAlias0) -> user0_
[DEBUG] 2023-02-27 13:44:07.148 [main] FromReferenceNode - Resolved : generatedAlias0 -> user0_.id
[DEBUG] 2023-02-27 13:44:07.148 [main] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2023-02-27 13:44:07.148 [main] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} user0_.id ) ( FromClause{level=1} User user0_ ) )
[DEBUG] 2023-02-27 13:44:07.148 [main] JoinProcessor - Using FROM fragment [User user0_]
[DEBUG] 2023-02-27 13:44:07.149 [main] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2023-02-27 13:44:07.149 [main] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (User)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'user0_.id as id1_3_' {alias=generatedAlias0, className=questie.entity.User, tableAlias=user0_}
    |  \-[SQL_TOKEN] SqlFragment: 'user0_.first_name as first_na2_3_, user0_.gamertag as gamertag3_3_, user0_.last_name as last_nam4_3_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[user0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'User user0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=User,tableAlias=user0_,origin=null,columns={,className=questie.entity.User}}

[DEBUG] 2023-02-27 13:44:07.149 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2023-02-27 13:44:07.149 [main] QueryTranslatorImpl - HQL: select generatedAlias0 from questie.entity.User as generatedAlias0
[DEBUG] 2023-02-27 13:44:07.149 [main] QueryTranslatorImpl - SQL: select user0_.id as id1_3_, user0_.first_name as first_na2_3_, user0_.gamertag as gamertag3_3_, user0_.last_name as last_nam4_3_ from User user0_
[DEBUG] 2023-02-27 13:44:07.149 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2023-02-27 13:44:07.153 [main] SQL - select user0_.id as id1_3_, user0_.first_name as first_na2_3_, user0_.gamertag as gamertag3_3_, user0_.last_name as last_nam4_3_ from User user0_
[DEBUG] 2023-02-27 13:44:07.159 [main] Loader - Result set row: 0
[DEBUG] 2023-02-27 13:44:07.159 [main] Loader - Result row: EntityKey[questie.entity.User#1]
[DEBUG] 2023-02-27 13:44:07.165 [main] Loader - Result set row: 1
[DEBUG] 2023-02-27 13:44:07.165 [main] Loader - Result row: EntityKey[questie.entity.User#2]
[DEBUG] 2023-02-27 13:44:07.166 [main] Loader - Result set row: 2
[DEBUG] 2023-02-27 13:44:07.166 [main] Loader - Result row: EntityKey[questie.entity.User#3]
[DEBUG] 2023-02-27 13:44:07.167 [main] Loader - Result set row: 3
[DEBUG] 2023-02-27 13:44:07.167 [main] Loader - Result row: EntityKey[questie.entity.User#4]
[DEBUG] 2023-02-27 13:44:07.167 [main] Loader - Result set row: 4
[DEBUG] 2023-02-27 13:44:07.167 [main] Loader - Result row: EntityKey[questie.entity.User#5]
[DEBUG] 2023-02-27 13:44:07.167 [main] Loader - Result set row: 5
[DEBUG] 2023-02-27 13:44:07.167 [main] Loader - Result row: EntityKey[questie.entity.User#6]
[DEBUG] 2023-02-27 13:44:07.167 [main] TwoPhaseLoad - Resolving attributes for [questie.entity.User#1]
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Processing attribute `favorites` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Attribute (`favorites`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Joe
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Processing attribute `gamertag` : value = jcoyne
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Attribute (`gamertag`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Coyne
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Done materializing entity [questie.entity.User#1]
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Resolving attributes for [questie.entity.User#2]
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Processing attribute `favorites` : value = NOT NULL COLLECTION
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Attribute (`favorites`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Fred
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Processing attribute `gamertag` : value = fhensen
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Attribute (`gamertag`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Hensen
[DEBUG] 2023-02-27 13:44:07.168 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
